Mix ID,Cement,SF,Sand,NanoSilica,Quartz Powder,Water,Superplasticizer,Fibers,Fly Ash,Slag,MetaK,Lime Powder,Water/Binder Ratio,Curing Type,Curing Temp,Type of Cement,Superplasticizer Base,Fiber Type,Fiber Length,Fiber Diameter,Specimen Type,Testing Age,Compressive Strength
DS2-UHPC-652,960,240,706.2,0,0,234,57,156,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,90,172.5
DS2-UHPC-653,960,240,793.7,0,0,234,45,0,0,0,0,0,0.195,1,23,1,1,0,0,0,1,180,161.3
DS2-UHPC-654,960,240,787.1,0,0,234,45,19.5,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,169.8
DS2-UHPC-655,960,240,780.5,0,0,234,45,39,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,170.9
DS2-UHPC-656,960,240,773.8,0,0,234,45,58.5,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,172.3
DS2-UHPC-657,960,240,767.2,0,0,234,45,78,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,175.2
DS2-UHPC-658,960,240,754,0,0,234,45,117,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,178.1
DS2-UHPC-659,960,240,740.7,0,0,234,45,156,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,182.4
DS2-UHPC-66,699.9,43.7,1273.4,0,175,202.1,45.9,117,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,7,108.73
DS2-UHPC-660,960,240,786.4,0,0,234,45,19.5,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,167.9
DS2-UHPC-661,960,240,779.2,0,0,234,45,39,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,169.1
DS2-UHPC-662,960,240,771.9,0,0,234,45,58.5,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,170.3
DS2-UHPC-663,960,240,764.7,0,0,234,45,78,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,172.5
DS2-UHPC-664,960,240,720.7,0,0,234,57,117,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,174.2
DS2-UHPC-665,960,240,706.2,0,0,234,57,156,0,0,0,0,0.195,1,23,1,1,1,13,0.2,1,180,177.2
DS2-UHPC-666,472,262,1049,0,0,178,21,0,0,315,0,0,0.242506812,1,23,1,1,0,0,0,1,7,94.5
DS2-UHPC-667,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,7,115
DS2-UHPC-668,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,7,120.9
DS2-UHPC-669,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,7,108.8
DS2-UHPC-67,874.9,43.7,1273.4,0,0,202.1,45.9,156,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,7,120.81
DS2-UHPC-670,472,262,1049,0,0,178,21,0,0,315,0,0,0.242506812,1,23,1,1,0,0,0,1,28,98.3
DS2-UHPC-671,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,28,134.3
DS2-UHPC-672,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,28,143.5
DS2-UHPC-673,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,28,127.6
DS2-UHPC-674,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,28,123.4
DS2-UHPC-675,472,262,1049,0,0,178,21,156,0,315,0,0,0.242506812,1,23,1,1,1,13,0.2,1,28,120.5
DS2-UHPC-676,680,120,1462,0,0,160,9.59,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,63.7
DS2-UHPC-677,640,160,1446.4,0,0,160,9.6,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,57.4
DS2-UHPC-678,600,200,1434,0,0,160,9.6,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,60.5
DS2-UHPC-679,680,120,1502.8,0,0,144,9.59,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,7,68.49
DS2-UHPC-68,612.4,43.7,1273.4,0,0,202.1,45.9,156,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,7,105.37
DS2-UHPC-680,680,120,1421.2,0,0,176,9.59,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,7,55.32
DS2-UHPC-681,680,120,1462,0,0,160,11.22,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,63.22
DS2-UHPC-682,680,120,1468.8,0,0,160,8.02,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,58.83
DS2-UHPC-683,765,135,1315.8,0,0,180,10.79,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,66.8
DS2-UHPC-684,720,180,1303.2,0,0,180,10.8,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,69.2
DS2-UHPC-685,675,225,1289.25,0,0,180,10.8,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,64.5
DS2-UHPC-686,720,180,1353.6,0,0,162,10.8,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,7,72
DS2-UHPC-687,720,180,1260,0,0,198,10.8,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,7,64.1
DS2-UHPC-688,720,180,1296,0,0,180,12.6,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,70.24
DS2-UHPC-689,720,180,1310.4,0,0,180,9,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,67.61
DS2-UHPC-69,699.9,43.7,1273.4,0,175,202.1,45.9,156,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,7,114.77
DS2-UHPC-690,850,150,1173,0,0,200,11.99,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,72.3
DS2-UHPC-691,800,200,1160,0,0,200,12,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,73.1
DS2-UHPC-692,750,250,1140,0,0,200,12,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,67.6
DS2-UHPC-693,850,150,1224,0,0,180,11.99,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,7,74.63
DS2-UHPC-694,850,150,1122,0,0,220,11.99,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,7,67.61
DS2-UHPC-695,850,150,1173,0,0,200,14.03,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,72.88
DS2-UHPC-696,850,150,1181.5,0,0,200,10.03,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,7,69.37
DS2-UHPC-697,680,120,1462,0,0,160,9.59,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,118.7
DS2-UHPC-698,640,160,1446.4,0,0,160,9.6,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,113.2
DS2-UHPC-699,680,120,1502.8,0,0,144,9.59,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,28,122.93
DS2-UHPC-7,630,90,1539,0,0,144,18,0,0,180,0,0,0.2,1,20,1,1,0,0,0,1,28,142
DS2-UHPC-70,612.4,43.7,1273.4,0,0,202.1,45.9,195,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,7,114.09
DS2-UHPC-700,680,120,1421.2,0,0,176,9.59,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,28,108.88
DS2-UHPC-701,680,120,1462,0,0,160,11.22,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,122.05
DS2-UHPC-702,680,120,1468.8,0,0,160,8.02,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,111.51
DS2-UHPC-703,765,135,1315.8,0,0,180,10.79,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,122.6
DS2-UHPC-704,720,180,1303.2,0,0,180,10.8,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,124.2
DS2-UHPC-705,675,225,1289.25,0,0,180,10.8,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,123.4
DS2-UHPC-706,720,180,1353.6,0,0,162,10.8,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,28,128.2
DS2-UHPC-707,720,180,1260,0,0,198,10.8,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,28,122.05
DS2-UHPC-708,720,180,1296,0,0,180,12.6,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,127.32
DS2-UHPC-709,720,180,1310.4,0,0,180,9,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,125.56
DS2-UHPC-71,699.9,43.7,1273.4,0,175,202.1,45.9,195,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,7,122.82
DS2-UHPC-710,850,150,1173,0,0,200,11.99,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,128.1
DS2-UHPC-711,800,200,1160,0,0,200,12,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,126.6
DS2-UHPC-712,750,250,1140,0,0,200,12,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,125
DS2-UHPC-713,850,150,1224,0,0,180,11.99,0,0,0,0,0,0.18,1,23,1,1,0,0,0,1,28,132.59
DS2-UHPC-714,850,150,1122,0,0,220,11.99,0,0,0,0,0,0.22,1,23,1,1,0,0,0,1,28,122.93
DS2-UHPC-715,850,150,1173,0,0,200,14.03,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,129.95
DS2-UHPC-716,850,150,1181.5,0,0,200,10.03,0,0,0,0,0,0.2,1,23,1,1,0,0,0,1,28,127.32
DS2-UHPC-717,729,182,1150,0,0,182,27,156,0,0,0,0,0.199780461,1,20,1,1,1,13,0.2,1,28,148
DS2-UHPC-718,365,183,1150,0,0,183,17,156,0,365,0,0,0.333941606,1,20,1,1,1,13,0.2,1,28,151
DS2-UHPC-719,480,171,1150,0,0,171,33,156,206,0,0,0,0.262672811,1,20,1,1,1,13,0.2,1,28,157
DS2-UHPC-72,874.9,43.7,1273.4,0,0,202.1,45.9,0,0,0,0,0,0.220008709,1,21,1,1,0,0,0,1,28,100.67
DS2-UHPC-720,480,171,1150,0,0,171,33,156,206,0,0,0,0.262672811,1,210,1,1,1,13,0.2,1,28,172
DS2-UHPC-721,863,216,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,1,35.68
DS2-UHPC-722,858,216,1079,5.4,0,177,21.6,0,0,0,0,0,0.164804469,1,23,1,1,0,0,0,1,1,42.39
DS2-UHPC-723,852,216,1079,10.8,0,177,21.6,0,0,0,0,0,0.165730337,1,23,1,1,0,0,0,1,1,48.2
DS2-UHPC-724,847,216,1079,16.2,0,177,21.6,0,0,0,0,0,0.166509878,1,23,1,1,0,0,0,1,1,53.38
DS2-UHPC-725,842,216,1079,21.6,0,177,21.6,0,0,0,0,0,0.167296786,1,23,1,1,0,0,0,1,1,53.08
DS2-UHPC-726,863,216,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,3,75.05
DS2-UHPC-727,858,216,1079,5.4,0,177,21.6,0,0,0,0,0,0.164804469,1,23,1,1,0,0,0,1,3,82.07
DS2-UHPC-728,852,216,1079,10.8,0,177,21.6,0,0,0,0,0,0.165730337,1,23,1,1,0,0,0,1,3,85.12
DS2-UHPC-729,847,216,1079,16.2,0,177,21.6,0,0,0,0,0,0.166509878,1,23,1,1,0,0,0,1,3,87.88
DS2-UHPC-73,612.4,43.7,1273.4,0,0,202.1,45.9,0,0,0,0,262.5,0.308032312,1,21,1,1,0,0,0,1,28,88.59
DS2-UHPC-730,842,216,1079,21.6,0,177,21.6,0,0,0,0,0,0.167296786,1,23,1,1,0,0,0,1,3,82.09
DS2-UHPC-731,863,216,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,7,92.48
DS2-UHPC-732,858,216,1079,5.4,0,177,21.6,0,0,0,0,0,0.164804469,1,23,1,1,0,0,0,1,7,92.79
DS2-UHPC-733,852,216,1079,10.8,0,177,21.6,0,0,0,0,0,0.165730337,1,23,1,1,0,0,0,1,7,101.64
DS2-UHPC-734,847,216,1079,16.2,0,177,21.6,0,0,0,0,0,0.166509878,1,23,1,1,0,0,0,1,7,106.22
DS2-UHPC-735,842,216,1079,21.6,0,177,21.6,0,0,0,0,0,0.167296786,1,23,1,1,0,0,0,1,7,103.18
DS2-UHPC-736,863,216,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,28,103.81
DS2-UHPC-737,858,216,1079,5.4,0,177,21.6,0,0,0,0,0,0.164804469,1,23,1,1,0,0,0,1,28,108.09
DS2-UHPC-738,852,216,1079,10.8,0,177,21.6,0,0,0,0,0,0.165730337,1,23,1,1,0,0,0,1,28,113.58
DS2-UHPC-739,847,216,1079,16.2,0,177,21.6,0,0,0,0,0,0.166509878,1,23,1,1,0,0,0,1,28,112.68
DS2-UHPC-74,874.9,43.7,1273.4,0,0,202.1,45.9,39,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,28,115.44
DS2-UHPC-740,842,216,1079,21.6,0,177,21.6,0,0,0,0,0,0.167296786,1,23,1,1,0,0,0,1,28,110.25
DS2-UHPC-741,863,216,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,23,1,1,0,0,0,1,28,119.41
DS2-UHPC-742,858,216,1079,5.4,0,177,21.6,0,0,0,0,0,0.164804469,1,23,1,1,0,0,0,1,28,128.26
DS2-UHPC-743,852,216,1079,10.8,0,177,21.6,0,0,0,0,0,0.165730337,1,23,1,1,0,0,0,1,28,129.79
DS2-UHPC-744,847,216,1079,16.2,0,177,21.6,0,0,0,0,0,0.166509878,1,23,1,1,0,0,0,1,28,124
DS2-UHPC-745,842,216,1079,21.6,0,177,21.6,0,0,0,0,0,0.167296786,1,23,1,1,0,0,0,1,28,117.62
DS2-UHPC-746,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,1,82.81
DS2-UHPC-747,825.8,192.3,444.4,0,0,201.4,10.5,0,0,0,0,486.2,0.197819468,1,23,1,1,0,0,0,1,1,70.14
DS2-UHPC-748,575.6,134,455.7,0,0,201.4,5.1,0,0,0,0,772.2,0.283821871,1,23,1,1,0,0,0,1,1,33.49
DS2-UHPC-749,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,1,28.51
DS2-UHPC-75,612.4,43.7,1273.4,0,0,202.1,45.9,39,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,28,100.67
DS2-UHPC-750,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,3,112.692
DS2-UHPC-751,825.8,192.3,444.4,0,0,201.4,10.5,0,0,0,0,486.2,0.197819468,1,23,1,1,0,0,0,1,3,116.31
DS2-UHPC-752,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,3,54.32
DS2-UHPC-753,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,7,124.94
DS2-UHPC-754,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,7,75.62
DS2-UHPC-755,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,14,140.83
DS2-UHPC-756,825.8,192.3,444.4,0,0,201.4,10.5,0,0,0,0,486.2,0.197819468,1,23,1,1,0,0,0,1,14,148.52
DS2-UHPC-757,575.6,134,455.7,0,0,201.4,5.1,0,0,0,0,772.2,0.283821871,1,23,1,1,0,0,0,1,14,142.64
DS2-UHPC-758,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,14,97.84
DS2-UHPC-759,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,28,147.27
DS2-UHPC-76,699.9,43.7,1273.4,0,175,202.1,45.9,39,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,28,106.71
DS2-UHPC-760,825.8,192.3,444.4,0,0,201.4,10.5,0,0,0,0,486.2,0.197819468,1,23,1,1,0,0,0,1,28,167.18
DS2-UHPC-761,575.6,134,455.7,0,0,201.4,5.1,0,0,0,0,772.2,0.283821871,1,23,1,1,0,0,0,1,28,155.87
DS2-UHPC-762,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,28,113.34
DS2-UHPC-763,1251.2,291.3,407.8,0,0,201.4,28.2,0,0,0,0,0,0.130567261,1,23,1,1,0,0,0,1,56,156.53
DS2-UHPC-764,575.6,134,455.7,0,0,201.4,5.1,0,0,0,0,772.2,0.283821871,1,23,1,1,0,0,0,1,56,171
DS2-UHPC-765,325.3,75.7,455.4,0,0,201.4,5.2,0,0,0,0,1058.2,0.502244389,1,23,1,1,0,0,0,1,56,123.05
DS2-UHPC-766,788.5,433.7,867.4,0,0,160.3,52.6,0,0,0,0,0,0.13115693,1,23,1,1,0,0,0,1,28,195.2
DS2-UHPC-767,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,220.2
DS2-UHPC-768,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,209.6
DS2-UHPC-769,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,201.4
DS2-UHPC-77,874.9,43.7,1273.4,0,0,202.1,45.9,78,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,28,124.83
DS2-UHPC-770,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,218.4
DS2-UHPC-771,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,218.5
DS2-UHPC-772,788.5,433.7,867.4,0,0,160.3,52.6,156,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,205.1
DS2-UHPC-773,788.5,433.7,867.4,0,0,160.3,52.6,39,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,209.4
DS2-UHPC-774,788.5,433.7,867.4,0,0,160.3,52.6,78,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,199.6
DS2-UHPC-775,788.5,433.7,867.4,0,0,160.3,52.6,117,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,209.7
DS2-UHPC-776,788.5,433.7,867.4,0,0,160.3,52.6,39,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,198.6
DS2-UHPC-777,788.5,433.7,867.4,0,0,160.3,52.6,78,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,208.4
DS2-UHPC-778,788.5,433.7,867.4,0,0,160.3,52.6,117,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,220.5
DS2-UHPC-779,788.5,433.7,867.4,0,0,160.3,52.6,39,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,211.2
DS2-UHPC-78,612.4,43.7,1273.4,0,0,202.1,45.9,78,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,28,114.09
DS2-UHPC-780,788.5,433.7,867.4,0,0,160.3,52.6,78,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,186.7
DS2-UHPC-781,788.5,433.7,867.4,0,0,160.3,52.6,117,0,0,0,0,0.13115693,1,23,1,1,1,13,0.2,1,28,218.1
DS2-UHPC-782,946,71,860,0,0,166,35.76,0,166,0,0,47,0.163225172,1,23,1,1,0,0,0,1,3,120.77
DS2-UHPC-783,784,157,823,0,0,171,39.66,0,0,0,0,235,0.181721573,1,23,1,1,0,0,0,1,3,102.73
DS2-UHPC-784,937,70,851,0,0,164,36.82,78,164,0,0,47,0.16285998,1,23,1,1,1,13,0.2,1,3,108.74
DS2-UHPC-785,777,155,816,0,0,169,40.64,78,0,0,0,233,0.181330472,1,23,1,1,1,13,0.2,1,3,101.09
DS2-UHPC-786,946,71,860,0,0,166,35.76,0,166,0,0,47,0.163225172,1,23,1,1,0,0,0,1,14,131.69
DS2-UHPC-787,784,157,823,0,0,171,39.66,0,0,0,0,235,0.181721573,1,23,1,1,0,0,0,1,14,118.03
DS2-UHPC-788,937,70,851,0,0,164,36.82,78,164,0,0,47,0.16285998,1,23,1,1,1,13,0.2,1,14,123.5
DS2-UHPC-789,777,155,816,0,0,169,40.64,78,0,0,0,233,0.181330472,1,23,1,1,1,13,0.2,1,14,110.93
DS2-UHPC-79,699.9,43.7,1273.4,0,175,202.1,45.9,78,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,28,120.81
DS2-UHPC-790,946,71,860,0,0,166,35.76,0,166,0,0,47,0.163225172,1,23,1,1,0,0,0,1,28,144.81
DS2-UHPC-791,784,157,823,0,0,171,39.66,0,0,0,0,235,0.181721573,1,23,1,1,0,0,0,1,28,127.87
DS2-UHPC-792,937,70,851,0,0,164,36.82,78,164,0,0,47,0.16285998,1,23,1,1,1,13,0.2,1,28,150.82
DS2-UHPC-793,777,155,816,0,0,169,40.64,78,0,0,0,233,0.181330472,1,23,1,1,1,13,0.2,1,28,134.43
DS2-UHPC-794,946,71,860,0,0,166,35.76,0,166,0,0,47,0.163225172,1,23,1,1,0,0,0,1,90,160.66
DS2-UHPC-795,784,157,823,0,0,171,39.66,0,0,0,0,235,0.181721573,1,23,1,1,0,0,0,1,90,150.82
DS2-UHPC-796,937,70,851,0,0,164,36.82,78,164,0,0,47,0.16285998,1,23,1,1,1,13,0.2,1,90,166.67
DS2-UHPC-797,777,155,816,0,0,169,40.64,78,0,0,0,233,0.181330472,1,23,1,1,1,13,0.2,1,90,151.91
DS2-UHPC-798,792,264,1056,0,0,173,21.1,156,0,0,0,0,0.163825758,1,20,1,1,1,13,0.2,1,3,102.86
DS2-UHPC-799,784,261,1045,0,0,171,20.9,234,0,0,0,0,0.163636364,1,20,1,1,1,13,0.2,1,3,106
DS2-UHPC-8,450,90,1539,0,0,144,18,0,0,180,0,180,0.266666667,1,20,1,1,0,0,0,1,28,150
DS2-UHPC-80,874.9,43.7,1273.4,0,0,202.1,45.9,117,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,28,132.22
DS2-UHPC-800,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,20,1,1,0,0,0,1,7,92.77
DS2-UHPC-801,800,267,1067,0,0,175,21.3,78,0,0,0,0,0.164011246,1,20,1,1,1,13,0.2,1,7,110.42
DS2-UHPC-802,792,264,1056,0,0,173,21.1,156,0,0,0,0,0.163825758,1,20,1,1,1,13,0.2,1,7,123.66
DS2-UHPC-803,784,261,1045,0,0,171,20.9,234,0,0,0,0,0.163636364,1,20,1,1,1,13,0.2,1,7,128.07
DS2-UHPC-804,809,270,1079,0,0,177,21.6,0,0,0,0,0,0.164040778,1,20,1,1,0,0,0,1,28,106
DS2-UHPC-805,800,267,1067,0,0,175,21.3,78,0,0,0,0,0.164011246,1,20,1,1,1,13,0.2,1,28,129.96
DS2-UHPC-806,792,264,1056,0,0,173,21.1,156,0,0,0,0,0.163825758,1,20,1,1,1,13,0.2,1,28,150.13
DS2-UHPC-807,784,261,1045,0,0,171,20.9,234,0,0,0,0,0.163636364,1,20,1,1,1,13,0.2,1,28,158.32
DS2-UHPC-808,800,267,1067,0,0,175,21.3,78,0,0,0,0,0.164011246,1,20,1,1,1,13,0.2,1,90,148.87
DS2-UHPC-809,792,264,1056,0,0,173,21.1,156,0,0,0,0,0.163825758,1,20,1,1,1,13,0.2,1,90,161.47
DS2-UHPC-81,612.4,43.7,1273.4,0,0,202.1,45.9,117,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,28,126.17
DS2-UHPC-810,784,261,1045,0,0,171,20.9,234,0,0,0,0,0.163636364,1,20,1,1,1,13,0.2,1,90,166.51
DS2-UHPC-82,699.9,43.7,1273.4,0,175,202.1,45.9,117,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,28,130.2
DS2-UHPC-83,874.9,43.7,1273.4,0,0,202.1,45.9,156,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,28,146.31
DS2-UHPC-84,612.4,43.7,1273.4,0,0,202.1,45.9,156,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,28,134.23
DS2-UHPC-85,699.9,43.7,1273.4,0,175,202.1,45.9,156,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,28,139.6
DS2-UHPC-86,874.9,43.7,1273.4,0,0,202.1,45.9,195,0,0,0,0,0.220008709,1,21,1,1,1,13,0.2,1,28,155.71
DS2-UHPC-87,612.4,43.7,1273.4,0,0,202.1,45.9,195,0,0,0,262.5,0.308032312,1,21,1,1,1,13,0.2,1,28,141.61
DS2-UHPC-88,699.9,43.7,1273.4,0,175,202.1,45.9,195,0,0,0,0,0.271785906,1,21,1,1,1,13,0.2,1,28,148.32
DS2-UHPC-89,729,124,833,0,397,170,30,156,0,0,0,0,0.1992966,1,23,1,1,1,13,0.2,1,28,166.1
DS2-UHPC-9,270,90,1539,0,0,144,18,0,0,180,0,360,0.4,1,20,1,1,0,0,0,1,28,130
DS2-UHPC-90,401,124,833,0,397,170,30,156,328,0,0,0,0.323809524,1,23,1,1,1,13,0.2,1,28,124.7
DS2-UHPC-91,401,124,833,0,397,170,30,156,0,328,0,0,0.323809524,1,23,1,1,1,13,0.2,1,28,139.4
DS2-UHPC-92,439.5,0,1273.4,0,175.9,175.8,43.9,0,0,0,0,263.7,0.4,1,21,1,1,0,0,0,1,3,49.61
DS2-UHPC-93,435.1,0,1273.4,4.4,175.9,175.8,43.9,0,0,0,0,263.7,0.404045047,1,21,1,1,0,0,0,1,3,50.87
DS2-UHPC-94,430.7,0,1273.4,8.8,175.9,175.8,43.9,0,0,0,0,263.7,0.408172742,1,21,1,1,0,0,0,1,3,54.96
DS2-UHPC-95,426.3,0,1273.4,13.2,175.9,175.8,43.9,0,0,0,0,263.7,0.412385644,1,21,1,1,0,0,0,1,3,56.85
DS2-UHPC-96,421.9,0,1273.4,17.6,175.9,175.8,43.9,0,0,0,0,263.7,0.416686419,1,21,1,1,0,0,0,1,3,57.17
DS2-UHPC-97,417.5,0,1273.4,22,175.9,175.8,43.9,0,0,0,0,263.7,0.421077844,1,21,1,1,0,0,0,1,3,55.91
DS2-UHPC-98,435.1,0,1273.4,4.4,175.9,175.8,43.9,195,0,0,0,263.7,0.404045047,1,21,1,1,1,13,0.2,1,3,70.35
DS2-UHPC-99,430.7,0,1273.4,8.8,175.9,175.8,43.9,195,0,0,0,263.7,0.408172742,1,21,1,1,1,13,0.2,1,3,72.84
DS-UHPC-1,797.78,112.36,1123.63,0,0,224.73,28.09,0,44.95,112.36,56.18,0,0.246918057,1,23,1,1,0,0,0,1,1,68
DS-UHPC-10,797.78,112.36,1123.63,0,0,224.73,28.09,11.9667,44.95,112.36,56.18,0,0.246918057,1,23,1,1,4,18,0.013,1,1,66.5
DS-UHPC-100,922,230,1152,0,0,184,11.52,0,0,0,0,0,0.159722222,1,23,1,1,0,0,0,1,7,109.7
DS-UHPC-101,922,230,1152,0,0,184,11.52,1.844,0,0,0,0,0.159722222,1,23,1,1,4,12,0.018,1,7,112.8
